,tempos[s],u_1,u_2,u_3,u_4,u_5,u_bar,u_prime_1,u_prime_2,u_prime_3,u_prime_4,u_prime_5
15188,3.0376,1.7181,1.051,0.9899,0.9956,1.1603,1.4920833333333332,-0.22601666666666675,0.44108333333333327,0.5021833333333332,0.49648333333333317,0.3317833333333331
15189,3.0378,1.7313,1.0467,0.9899,1.0251,1.1683,1.4998500000000001,-0.23144999999999993,0.45315000000000016,0.5099500000000001,0.4747500000000002,0.33155000000000023
15190,3.038,1.7159,1.0424,0.9905,1.0658,1.1746,1.5045333333333335,-0.21136666666666648,0.4621333333333335,0.5140333333333335,0.4387333333333334,0.3299333333333334
15191,3.0382,1.7247,1.0399,0.9887,1.1177,1.1895,1.51645,-0.20824999999999982,0.47655000000000003,0.52775,0.39875000000000016,0.3269500000000001
15192,3.0384,1.7203,1.0381,0.9876,1.1645,1.1971,1.5243333333333335,-0.1959666666666664,0.4862333333333335,0.5367333333333335,0.35983333333333345,0.3272333333333335
15193,3.0386,1.7225,1.0369,0.9853,1.2066,1.212,1.53365,-0.18884999999999996,0.49675,0.54835,0.32705000000000006,0.32165
15194,3.0388,1.7247,1.0363,0.9824,1.2334,1.2479,1.5439166666666668,-0.18078333333333307,0.5076166666666668,0.5615166666666668,0.3105166666666668,0.2960166666666668
15195,3.039,1.7269,1.0387,0.9796,1.2486,1.2671,1.5499833333333333,-0.17691666666666683,0.5112833333333333,0.5703833333333332,0.30138333333333334,0.2828833333333334
15196,3.0392,1.7247,1.0406,0.9773,1.2553,1.28,1.5528499999999996,-0.17185000000000028,0.5122499999999997,0.5755499999999997,0.29754999999999954,0.2728499999999996
15197,3.0394,1.7291,1.043,0.9732,1.2587,1.3133,1.55945,-0.16965000000000008,0.5164500000000001,0.58625,0.3007500000000001,0.2461500000000001
15198,3.0396,1.7247,1.0467,0.9691,1.2576,1.3476,1.5642166666666668,-0.1604833333333331,0.5175166666666668,0.5951166666666668,0.30661666666666676,0.2166166666666669
15199,3.0398,1.7336,1.0523,0.9656,1.2531,1.3642,1.5681000000000003,-0.16549999999999976,0.5158000000000003,0.6025000000000003,0.31500000000000017,0.2039000000000002
15200,3.04,1.7291,1.0592,0.9639,1.2508,1.377,1.57,-0.15910000000000002,0.5108000000000001,0.6061000000000001,0.31920000000000015,0.19300000000000006
15201,3.0402,1.7269,1.065,0.9604,1.2399,1.3916,1.5706666666666669,-0.15623333333333322,0.5056666666666669,0.6102666666666668,0.3307666666666669,0.17906666666666693
15202,3.0404,1.7291,1.0735,0.9586,1.2334,1.4035,1.5730833333333332,-0.15601666666666691,0.49958333333333327,0.6144833333333332,0.3396833333333331,0.1695833333333332
15203,3.0406,1.7313,1.0815,0.9544,1.225,1.4141,1.5744833333333332,-0.15681666666666683,0.49298333333333333,0.6200833333333332,0.34948333333333315,0.16038333333333332
15204,3.0408,1.7203,1.0919,0.9526,1.2096,1.411,1.5710333333333333,-0.14926666666666666,0.4791333333333332,0.6184333333333333,0.3614333333333333,0.16003333333333325
15205,3.041,1.7203,1.099,0.9508,1.1911,1.4156,1.5696333333333332,-0.15066666666666673,0.47063333333333324,0.6188333333333332,0.37853333333333317,0.15403333333333324
15206,3.0412,1.7313,1.107,0.9478,1.1835,1.4156,1.5710666666666666,-0.16023333333333345,0.4640666666666666,0.6232666666666666,0.3875666666666666,0.15546666666666664
15207,3.0414,1.7203,1.1152,0.949,1.1618,1.411,1.5664499999999997,-0.15385000000000026,0.4512499999999997,0.6174499999999997,0.40464999999999973,0.15544999999999964
15208,3.0416,1.7247,1.119,0.9478,1.1506,1.402,1.564283333333333,-0.16041666666666687,0.44528333333333303,0.616483333333333,0.41368333333333296,0.1622833333333331
15209,3.0418,1.7269,1.1244,0.9466,1.1309,1.3886,1.559866666666667,-0.16703333333333314,0.4354666666666669,0.613266666666667,0.42896666666666694,0.1712666666666669
15210,3.042,1.7269,1.1268,0.9454,1.1139,1.3713,1.5543833333333337,-0.17251666666666643,0.42758333333333365,0.6089833333333337,0.4404833333333338,0.1830833333333337
15211,3.0422,1.7247,1.1331,0.946,1.0985,1.3462,1.5484499999999999,-0.17625000000000002,0.4153499999999999,0.6024499999999999,0.44994999999999985,0.20224999999999982
15212,3.0424,1.7225,1.1331,0.9454,1.081,1.3197,1.5406833333333332,-0.18181666666666674,0.4075833333333332,0.5952833333333332,0.4596833333333332,0.2209833333333331
15213,3.0426,1.7159,1.1339,0.9448,1.0638,1.3095,1.5350833333333334,-0.18081666666666663,0.40118333333333345,0.5902833333333334,0.4712833333333333,0.22558333333333325
15214,3.0428,1.7698,1.1299,0.9436,1.0462,1.2824,1.5357833333333335,-0.23401666666666654,0.4058833333333336,0.5921833333333335,0.4895833333333335,0.2533833333333335
15215,3.043,1.6963,1.126,0.9417,1.0311,1.2741,1.5187,-0.17759999999999998,0.39270000000000005,0.577,0.48760000000000003,0.24459999999999993
15216,3.0432,1.7269,1.1237,0.9466,1.0158,1.2602,1.5194,-0.20750000000000002,0.39570000000000016,0.5728000000000001,0.5036,0.2592000000000001
15217,3.0434,1.7203,1.116,0.9405,1.0019,1.249,1.51185,-0.20845000000000002,0.3958499999999998,0.5713499999999999,0.5099499999999999,0.2628499999999998
15218,3.0436,1.7247,1.11,0.9423,0.9882,1.2402,1.5081666666666669,-0.21653333333333302,0.3981666666666668,0.5658666666666669,0.5199666666666669,0.2679666666666669
15219,3.0438,1.7336,1.1055,0.9411,0.9801,1.2338,1.5063166666666667,-0.22728333333333328,0.4008166666666668,0.5652166666666667,0.5262166666666668,0.27251666666666674
15220,3.044,1.7225,1.1026,0.9393,0.9697,1.2201,1.4997,-0.2227999999999999,0.3971,0.5604,0.53,0.27960000000000007
15221,3.0442,1.7291,1.0976,0.938,0.9633,1.21,1.4970333333333332,-0.23206666666666687,0.3994333333333333,0.5590333333333333,0.5337333333333332,0.28703333333333325
15222,3.0444,1.7225,1.0905,0.9393,0.9574,1.1971,1.4918666666666667,-0.23063333333333325,0.40136666666666665,0.5525666666666667,0.5344666666666666,0.2947666666666666
15223,3.0446,1.7336,1.0912,0.9355,0.955,1.1773,1.4895333333333334,-0.24406666666666665,0.39833333333333343,0.5540333333333334,0.5345333333333334,0.31223333333333336
15224,3.0448,1.7247,1.0877,0.9355,0.9556,1.1595,1.4846333333333332,-0.24006666666666665,0.39693333333333336,0.5491333333333333,0.5290333333333332,0.3251333333333333
15225,3.045,1.7269,1.0728,0.9349,0.9627,1.1459,1.4813666666666665,-0.2455333333333336,0.4085666666666665,0.5464666666666665,0.5186666666666665,0.3354666666666666
15226,3.0452,1.7225,1.0761,0.9355,0.9514,1.1336,1.4773833333333333,-0.24511666666666665,0.4012833333333332,0.5418833333333333,0.5259833333333332,0.34378333333333333
15227,3.0454,1.7291,1.0715,0.9336,0.9645,1.1164,1.47675,-0.2523500000000001,0.4052500000000001,0.54315,0.51225,0.36034999999999995
15228,3.0456,1.7203,1.0669,0.933,0.9656,1.103,1.4724000000000002,-0.2478999999999998,0.4055000000000002,0.5394000000000001,0.5068000000000001,0.3694000000000002
15229,3.0458,1.7313,1.065,0.9305,0.9738,1.0958,1.4737,-0.25760000000000005,0.40870000000000006,0.5432,0.4999,0.3778999999999999
15230,3.046,1.7269,1.0624,0.9292,0.9778,1.0853,1.4712666666666667,-0.2556333333333334,0.4088666666666667,0.5420666666666667,0.4934666666666667,0.3859666666666668
15231,3.0462,1.7137,1.0605,0.926,0.9813,1.0778,1.4675833333333335,-0.24611666666666654,0.40708333333333346,0.5415833333333334,0.4862833333333335,0.38978333333333337
15232,3.0464,1.7336,1.0573,0.9241,0.9882,1.0752,1.4707999999999999,-0.26280000000000014,0.4135,0.5466999999999999,0.4825999999999999,0.39559999999999995
15233,3.0466,1.7225,1.0548,0.9202,0.9905,1.0719,1.4677499999999999,-0.25475000000000003,0.41294999999999993,0.5475499999999999,0.47724999999999984,0.3958499999999998
15234,3.0468,1.7269,1.0523,0.9162,0.9945,1.0725,1.4682000000000002,-0.25869999999999993,0.41590000000000016,0.5520000000000002,0.4737000000000001,0.39570000000000016
15235,3.047,1.7291,1.0498,0.9136,0.9985,1.0765,1.4690833333333335,-0.26001666666666656,0.41928333333333345,0.5554833333333336,0.47058333333333346,0.3925833333333335
15236,3.0472,1.7269,1.0473,0.9109,1.0025,1.0732,1.468,-0.25890000000000013,0.4207000000000001,0.5570999999999999,0.4655,0.39480000000000004
15237,3.0474,1.7269,1.0442,0.9102,1.0054,1.0812,1.4692166666666668,-0.25768333333333326,0.4250166666666668,0.5590166666666668,0.46381666666666677,0.3880166666666669
15238,3.0476,1.7291,1.0418,0.9109,1.0088,1.086,1.4707,-0.2584000000000002,0.42889999999999984,0.5597999999999999,0.4619,0.3846999999999998
15239,3.0478,1.7247,1.0387,0.9136,1.0111,1.0881,1.4706666666666666,-0.25403333333333333,0.4319666666666666,0.5570666666666666,0.45956666666666646,0.3825666666666665
15240,3.048,1.7313,1.0339,0.9195,1.014,1.0987,1.4742333333333335,-0.25706666666666655,0.44033333333333347,0.5547333333333335,0.4602333333333335,0.3755333333333335
15241,3.0482,1.7203,1.0315,0.9292,1.0164,1.1037,1.4748833333333333,-0.24541666666666662,0.44338333333333324,0.5456833333333333,0.45848333333333335,0.3711833333333334
15242,3.0484,1.7403,1.0227,0.9399,1.0204,1.1082,1.4799833333333334,-0.26031666666666653,0.4572833333333335,0.5400833333333335,0.45958333333333345,0.37178333333333335
15243,3.0486,1.7225,1.0157,0.9562,1.0251,1.1149,1.4805,-0.242,0.4647999999999999,0.5242999999999999,0.4554,0.3655999999999999
15244,3.0488,1.738,1.0076,0.9732,1.0287,1.1225,1.4864666666666666,-0.2515333333333334,0.47886666666666655,0.5132666666666666,0.45776666666666666,0.36396666666666655
15245,3.049,1.7225,1.0001,0.9916,1.0329,1.1264,1.4870833333333333,-0.2354166666666666,0.4869833333333333,0.4954833333333333,0.4541833333333334,0.36068333333333324
15246,3.0492,1.7313,0.9926,1.0111,1.0383,1.1304,1.4921499999999999,-0.2391500000000002,0.4995499999999998,0.48104999999999976,0.45384999999999986,0.3617499999999998
15247,3.0494,1.7203,0.9858,1.0317,1.0419,1.1352,1.4940499999999999,-0.22625000000000006,0.5082499999999999,0.4623499999999998,0.45214999999999983,0.3588499999999999
15248,3.0496,1.7291,0.98,1.0511,1.0456,1.1467,1.5003499999999999,-0.22875000000000023,0.5203499999999999,0.4492499999999999,0.45474999999999977,0.3536499999999998
15249,3.0498,1.7313,0.9766,1.0703,1.048,1.156,1.5053333333333336,-0.22596666666666643,0.5287333333333336,0.4350333333333336,0.4573333333333336,0.3493333333333337
15250,3.05,1.7269,0.9742,1.09,1.0505,1.1577,1.5082166666666665,-0.21868333333333356,0.5340166666666666,0.41821666666666646,0.45771666666666655,0.3505166666666666
15251,3.0502,1.7336,0.9748,1.1079,1.053,1.1701,1.5149333333333332,-0.2186666666666668,0.5401333333333332,0.40703333333333314,0.4619333333333333,0.3448333333333333
15252,3.0504,1.7313,0.9742,1.127,1.0549,1.1701,1.5179833333333332,-0.21331666666666682,0.5437833333333333,0.39098333333333324,0.4630833333333333,0.3478833333333333
15253,3.0506,1.7336,0.9766,1.1406,1.0562,1.1801,1.52295,-0.21065,0.54635,0.38234999999999997,0.46675,0.3428500000000001
15254,3.0508,1.7247,0.9812,1.1566,1.0574,1.1792,1.5249833333333334,-0.19971666666666654,0.5437833333333334,0.3683833333333333,0.46758333333333346,0.34578333333333333
15255,3.051,1.7336,0.9858,1.1689,1.0581,1.1801,1.5295833333333333,-0.20401666666666673,0.5437833333333333,0.36068333333333324,0.47148333333333325,0.34948333333333337
15256,3.0512,1.7425,0.9903,1.1835,1.0587,1.1866,1.535466666666667,-0.20703333333333296,0.545166666666667,0.351966666666667,0.476766666666667,0.3488666666666669
15257,3.0514,1.7269,0.9961,1.2076,1.0606,1.1783,1.5368166666666667,-0.19008333333333338,0.5407166666666667,0.3292166666666667,0.47621666666666673,0.3585166666666668
15258,3.0516,1.7225,0.9984,1.2334,1.0613,1.1792,1.5410666666666666,-0.18143333333333334,0.5426666666666666,0.30766666666666653,0.4797666666666667,0.36186666666666656
15259,3.0518,1.7137,1.0035,1.2377,1.0638,1.181,1.5419166666666666,-0.1717833333333334,0.5384166666666665,0.3042166666666666,0.4781166666666665,0.36091666666666655
15260,3.052,1.7269,1.0064,1.2587,1.0645,1.1692,1.5462833333333335,-0.18061666666666665,0.5398833333333335,0.2875833333333335,0.48178333333333345,0.37708333333333344
15261,3.0522,1.7336,1.007,1.2749,1.0664,1.1737,1.5513000000000001,-0.1822999999999999,0.5443000000000002,0.2764000000000002,0.4849000000000001,0.37760000000000016
15262,3.0524,1.7269,1.0064,1.2868,1.071,1.163,1.5510833333333334,-0.17581666666666673,0.5446833333333334,0.2642833333333334,0.4800833333333334,0.38808333333333334
15263,3.0526,1.7269,1.0041,1.2978,1.0743,1.1656,1.5535499999999998,-0.17335000000000034,0.5494499999999998,0.2557499999999997,0.47924999999999973,0.3879499999999998
15264,3.0528,1.7336,1.0035,1.2953,1.0797,1.1534,1.55305,-0.18055,0.54955,0.25775000000000015,0.47334999999999994,0.39965000000000006
15265,3.053,1.7291,1.011,1.2929,1.0851,1.1543,1.5542333333333336,-0.1748666666666665,0.5432333333333337,0.26133333333333364,0.4691333333333336,0.3999333333333335
15266,3.0532,1.7247,0.9926,1.288,1.09,1.1467,1.5492000000000001,-0.17549999999999977,0.5566000000000001,0.2612000000000001,0.45920000000000005,0.4025000000000001
15267,3.0534,1.7291,0.9938,1.2832,1.105,1.136,1.5500833333333333,-0.17901666666666682,0.5562833333333332,0.26688333333333336,0.4450833333333333,0.41408333333333336
15268,3.0536,1.7336,0.9938,1.2796,1.0977,1.1344,1.5487833333333334,-0.18481666666666663,0.5549833333333334,0.26918333333333333,0.4510833333333335,0.4143833333333333
15269,3.0538,1.7313,0.9921,1.2737,1.1042,1.1304,1.547583333333333,-0.18371666666666697,0.5554833333333331,0.27388333333333303,0.443383333333333,0.417183333333333
15270,3.054,1.7291,0.9886,1.2667,1.1116,1.1218,1.5453000000000001,-0.18379999999999996,0.5567000000000001,0.2786000000000002,0.4337000000000002,0.4235000000000002
15271,3.0542,1.7313,0.9875,1.261,1.1162,1.1156,1.5443,-0.18700000000000006,0.5568,0.2833000000000001,0.4280999999999999,0.4287000000000001
15272,3.0544,1.7291,0.9869,1.2598,1.1162,1.1111,1.5429166666666667,-0.18618333333333337,0.5560166666666667,0.2831166666666667,0.42671666666666663,0.43181666666666674
15273,3.0546,1.7291,0.9863,1.2553,1.12,1.1096,1.5424833333333334,-0.18661666666666665,0.5561833333333335,0.28718333333333335,0.4224833333333333,0.4328833333333335
15274,3.0548,1.7291,0.9863,1.2508,1.1208,1.1067,1.5414166666666667,-0.18768333333333342,0.5551166666666667,0.29061666666666675,0.42061666666666664,0.43471666666666664
15275,3.055,1.7269,0.9869,1.2475,1.1177,1.1052,1.5398666666666667,-0.18703333333333338,0.5529666666666667,0.29236666666666666,0.4221666666666668,0.43466666666666676
15276,3.0552,1.7247,0.9875,1.2497,1.1169,1.1037,1.5396166666666664,-0.1850833333333335,0.5521166666666664,0.2899166666666664,0.4227166666666664,0.4359166666666665
15277,3.0554,1.7269,0.9875,1.2475,1.1162,1.1202,1.5422833333333337,-0.18461666666666643,0.5547833333333336,0.2947833333333336,0.4260833333333336,0.4220833333333336
15278,3.0556,1.7291,0.9886,1.2486,1.1154,1.1008,1.5396833333333333,-0.1894166666666668,0.5510833333333333,0.29108333333333336,0.42428333333333335,0.4388833333333333
15279,3.0558,1.7336,0.9875,1.2486,1.1139,1.1059,1.5408833333333334,-0.19271666666666665,0.5533833333333333,0.29228333333333345,0.4269833333333335,0.4349833333333333
15280,3.056,1.7269,0.9875,1.2508,1.1116,1.1023,1.5391833333333331,-0.18771666666666698,0.5516833333333331,0.2883833333333332,0.4275833333333332,0.43688333333333307
15281,3.0562,1.7313,0.9858,1.2598,1.1116,1.1111,1.5426333333333335,-0.18866666666666654,0.5568333333333335,0.2828333333333335,0.4310333333333336,0.43153333333333355
15282,3.0564,1.7358,0.988,1.2644,1.1094,1.1126,1.5444333333333333,-0.19136666666666668,0.5564333333333333,0.28003333333333336,0.4350333333333334,0.4318333333333333
15283,3.0566,1.7181,0.9846,1.2737,1.1101,1.1164,1.5432500000000002,-0.17484999999999973,0.5586500000000002,0.2695500000000002,0.43315000000000015,0.4268500000000002
15284,3.0568,1.7291,0.9829,1.2808,1.1087,1.1195,1.5463000000000002,-0.18279999999999985,0.5634000000000002,0.2655000000000003,0.4376000000000002,0.4268000000000003
15285,3.057,1.7313,0.9823,1.2784,1.1057,1.1264,1.54685,-0.18445,0.5645500000000001,0.2684500000000001,0.44115000000000015,0.42045
15286,3.0572,1.7313,0.9817,1.2832,1.1035,1.1304,1.5478833333333333,-0.18341666666666678,0.5661833333333333,0.2646833333333334,0.44438333333333335,0.4174833333333332
15287,3.0574,1.7291,0.98,1.2749,1.0999,1.1328,1.5456833333333335,-0.18341666666666656,0.5656833333333335,0.2707833333333336,0.4457833333333334,0.4128833333333335
15288,3.0576,1.7313,0.98,1.2737,1.097,1.1352,1.5457999999999998,-0.18550000000000022,0.5657999999999999,0.2720999999999998,0.44879999999999987,0.41059999999999985
15289,3.0578,1.7336,0.9789,1.2598,1.0935,1.1296,1.5422,-0.19140000000000001,0.5633,0.2824,0.4487000000000001,0.4126000000000001
15290,3.058,1.7291,0.9789,1.2531,1.0893,1.1218,1.5383666666666667,-0.19073333333333342,0.5594666666666667,0.28526666666666656,0.4490666666666667,0.41656666666666675
15291,3.0582,1.7291,0.9783,1.2453,1.0831,1.1126,1.5344333333333335,-0.19466666666666654,0.5561333333333336,0.28913333333333346,0.4513333333333336,0.4218333333333335
15292,3.0584,1.7313,0.9783,1.2302,1.079,1.1037,1.53015,-0.20115000000000016,0.55185,0.29994999999999994,0.45114999999999994,0.42645
15293,3.0586,1.7313,0.9789,1.2208,1.0723,1.0937,1.5259333333333336,-0.20536666666666648,0.5470333333333336,0.3051333333333335,0.45363333333333355,0.4322333333333337
15294,3.0588,1.7336,0.9789,1.2086,1.0677,1.0826,1.5217,-0.21189999999999998,0.5428000000000001,0.31310000000000016,0.45399999999999996,0.43910000000000005
15295,3.059,1.7313,0.9783,1.193,1.0613,1.0712,1.5156833333333333,-0.2156166666666668,0.5373833333333333,0.3226833333333332,0.45438333333333336,0.44448333333333334
15296,3.0592,1.7247,0.9777,1.1939,1.0543,1.0608,1.5117666666666667,-0.2129333333333332,0.5340666666666667,0.31786666666666674,0.4574666666666667,0.45096666666666674
15297,3.0594,1.7561,0.9783,1.1789,1.0524,1.0507,1.5126333333333335,-0.2434666666666665,0.5343333333333335,0.33373333333333344,0.4602333333333335,0.46193333333333353
15298,3.0596,1.7071,0.9771,1.1618,1.0419,1.0397,1.4978666666666667,-0.20923333333333338,0.5207666666666667,0.33606666666666674,0.45596666666666663,0.4581666666666666
15299,3.0598,1.738,0.9777,1.168,1.0359,1.0289,1.5013833333333333,-0.2366166666666667,0.5236833333333333,0.33338333333333336,0.46548333333333325,0.47248333333333337
15300,3.06,1.7313,0.9766,1.1575,1.0293,1.02,1.4957833333333335,-0.2355166666666666,0.5191833333333334,0.3382833333333335,0.46648333333333336,0.47578333333333345
15301,3.0602,1.7247,0.976,1.1349,1.021,1.0113,1.4880166666666668,-0.23668333333333313,0.5120166666666668,0.35311666666666675,0.46701666666666686,0.4767166666666667
15302,3.0604,1.7291,0.976,1.1333,1.0164,1.0027,1.4863166666666665,-0.24278333333333357,0.5103166666666665,0.35301666666666653,0.46991666666666654,0.4836166666666666
15303,3.0606,1.7291,0.9766,1.1231,1.01,0.9946,1.4823333333333333,-0.2467666666666668,0.5057333333333333,0.3592333333333333,0.47233333333333327,0.48773333333333324
15304,3.0608,1.7336,0.9748,1.1169,1.0031,0.9878,1.4794999999999998,-0.2541000000000002,0.5046999999999998,0.3625999999999998,0.4763999999999997,0.4916999999999998
15305,3.061,1.7358,0.9742,1.1087,0.995,0.9826,1.4762166666666667,-0.2595833333333333,0.5020166666666668,0.3675166666666667,0.48121666666666674,0.4936166666666667
15306,3.0612,1.7313,0.9731,1.1013,0.9882,0.9774,1.4720833333333332,-0.2592166666666669,0.4989833333333332,0.37078333333333324,0.4838833333333332,0.49468333333333314
15307,3.0614,1.7291,0.9748,1.0942,0.983,0.9728,1.4692166666666664,-0.2598833333333337,0.4944166666666664,0.37501666666666633,0.4862166666666664,0.4964166666666664
15308,3.0616,1.7313,0.9708,1.0872,0.9801,0.9687,1.4666166666666667,-0.2646833333333334,0.4958166666666667,0.37941666666666674,0.4865166666666667,0.4979166666666667
15309,3.0618,1.7269,0.9713,1.0831,0.9645,0.9664,1.4623333333333335,-0.2645666666666666,0.49103333333333343,0.37923333333333353,0.49783333333333346,0.49593333333333345
15310,3.062,1.7358,0.9655,1.077,0.9668,0.9635,1.4617666666666667,-0.27403333333333335,0.49626666666666663,0.3847666666666667,0.49496666666666667,0.49826666666666664
15311,3.0622,1.7313,0.9679,1.071,0.9662,0.9599,1.4597499999999999,-0.2715500000000002,0.4918499999999999,0.38874999999999993,0.49354999999999993,0.4998499999999999
15312,3.0624,1.7403,0.9649,1.0658,0.9586,0.9588,1.4584666666666666,-0.2818333333333334,0.4935666666666666,0.3926666666666665,0.49986666666666657,0.4996666666666666
15313,3.0626,1.7203,0.9614,1.0613,0.958,0.957,1.4534333333333336,-0.26686666666666636,0.49203333333333354,0.39213333333333367,0.4954333333333336,0.4964333333333336
15314,3.0628,1.7448,0.9596,1.0562,0.9556,0.9528,1.4553,-0.28949999999999987,0.49570000000000003,0.3991,0.49970000000000003,0.5025000000000001
15315,3.063,1.7291,0.9573,1.0505,0.9556,0.9474,1.4504833333333336,-0.2786166666666665,0.49318333333333353,0.3999833333333336,0.49488333333333356,0.5030833333333335
15316,3.0632,1.7269,0.9537,1.0468,0.9544,0.9419,1.4478166666666665,-0.27908333333333357,0.49411666666666654,0.4010166666666666,0.4934166666666665,0.5059166666666666
15317,3.0634,1.7313,0.9507,1.0419,0.9556,0.9344,1.4462166666666667,-0.28508333333333336,0.4955166666666667,0.40431666666666666,0.4906166666666667,0.5118166666666667
15318,3.0636,1.7225,0.9471,1.0389,0.958,0.9294,1.44325,-0.27925,0.49614999999999987,0.40435,0.48524999999999996,0.5138499999999999
15319,3.0638,1.7313,0.944,1.0353,0.9604,0.9104,1.4408666666666665,-0.29043333333333354,0.49686666666666657,0.4055666666666664,0.4804666666666665,0.5304666666666665
15320,3.064,1.7247,0.9404,1.0317,0.9621,0.9063,1.4382000000000001,-0.28649999999999975,0.49780000000000013,0.4065000000000001,0.4761000000000002,0.5319000000000002
15321,3.0642,1.7225,0.9366,1.0287,0.9639,0.8987,1.4357666666666666,-0.2867333333333333,0.49916666666666665,0.4070666666666667,0.47186666666666666,0.5370666666666666
15322,3.0644,1.7291,0.931,1.0257,0.9639,0.8842,1.43305,-0.29605000000000015,0.5020499999999999,0.4073499999999999,0.46914999999999996,0.54885
15323,3.0646,1.7269,0.931,1.0234,0.9668,0.8721,1.4308000000000003,-0.2960999999999998,0.49980000000000024,0.4074000000000002,0.4640000000000003,0.5587000000000003
15324,3.0648,1.7203,0.9239,1.0222,0.9674,0.8626,1.4268666666666665,-0.29343333333333343,0.5029666666666665,0.4046666666666665,0.45946666666666647,0.5642666666666665
15325,3.065,1.7313,0.9181,1.021,0.9668,0.8486,1.4251333333333334,-0.3061666666666667,0.5070333333333333,0.40413333333333346,0.45833333333333337,0.5765333333333333
15326,3.0652,1.7313,0.9141,1.0199,0.9674,0.8374,1.4225500000000002,-0.30874999999999986,0.5084500000000002,0.4026500000000002,0.45515000000000017,0.5851500000000002
15327,3.0654,1.7225,0.9107,1.0199,0.9668,0.8275,1.4188,-0.30369999999999986,0.5081000000000001,0.39890000000000003,0.45200000000000007,0.5913
15328,3.0656,1.7225,0.9053,1.0193,0.9656,0.8145,1.4154666666666669,-0.30703333333333305,0.5101666666666669,0.3961666666666668,0.44986666666666686,0.6009666666666669
15329,3.0658,1.7247,0.9018,1.0204,0.9651,0.8048,1.4137666666666666,-0.3109333333333333,0.5119666666666666,0.39336666666666664,0.44866666666666666,0.6089666666666667
15330,3.066,1.7269,0.8969,1.0199,0.9639,0.7988,1.4120666666666668,-0.3148333333333333,0.5151666666666668,0.3921666666666668,0.4481666666666668,0.6132666666666668
15331,3.0662,1.7225,0.8919,1.0216,0.9627,0.7896,1.4090833333333332,-0.3134166666666667,0.5171833333333332,0.3874833333333332,0.44638333333333324,0.6194833333333333
15332,3.0664,1.7291,0.8875,1.021,0.9598,0.7844,1.4080333333333332,-0.32106666666666683,0.5205333333333333,0.38703333333333334,0.44823333333333326,0.6236333333333333
15333,3.0666,1.7291,0.8839,1.0199,0.9574,0.7812,1.4063499999999998,-0.3227500000000003,0.5224499999999997,0.38644999999999974,0.44894999999999974,0.6251499999999998
15334,3.0668,1.7247,0.8778,1.021,0.955,0.7759,1.403533333333333,-0.3211666666666668,0.525733333333333,0.38253333333333317,0.4485333333333331,0.627633333333333
15335,3.067,1.7269,0.874,1.0204,0.9532,0.7759,1.4029,-0.32400000000000007,0.5289,0.38250000000000006,0.4497,0.627
15336,3.0672,1.7269,0.8694,1.0204,0.9496,0.778,1.4019166666666667,-0.3249833333333334,0.5325166666666667,0.3815166666666667,0.4523166666666667,0.6239166666666667
15337,3.0674,1.7247,0.8662,1.0204,0.9454,0.7791,1.4005333333333334,-0.3241666666666665,0.5343333333333334,0.38013333333333343,0.4551333333333334,0.6214333333333334
15338,3.0676,1.7336,0.8598,1.0175,0.9411,0.7802,1.3999666666666668,-0.3336333333333332,0.5401666666666668,0.38246666666666673,0.45886666666666676,0.6197666666666668
15339,3.0678,1.7093,0.8557,1.0251,0.938,0.7855,1.3968999999999998,-0.31240000000000023,0.5411999999999998,0.3717999999999999,0.45889999999999986,0.6113999999999998
15340,3.068,1.7448,0.8516,1.0181,0.9336,0.7927,1.4014666666666669,-0.34333333333333305,0.5498666666666668,0.38336666666666686,0.4678666666666669,0.6087666666666669
15341,3.0682,1.7028,0.8448,1.0175,0.9286,0.7968,1.3931166666666668,-0.3096833333333333,0.5483166666666668,0.3756166666666667,0.4645166666666668,0.5963166666666668
15342,3.0684,1.7291,0.8413,1.0169,0.9241,0.8038,1.3972666666666669,-0.3318333333333332,0.5559666666666668,0.38036666666666696,0.47316666666666685,0.5934666666666669
15343,3.0686,1.7269,0.8387,1.0111,0.9195,0.8097,1.3957500000000003,-0.33114999999999983,0.5570500000000003,0.38465000000000016,0.4762500000000003,0.5860500000000003
15344,3.0688,1.7269,0.8334,1.01,0.9136,0.8154,1.3946833333333333,-0.3322166666666668,0.5612833333333332,0.38468333333333327,0.4810833333333333,0.5792833333333333
15345,3.069,1.7225,0.8271,1.0088,0.9068,0.8201,1.3923833333333333,-0.3301166666666666,0.5652833333333334,0.3835833333333334,0.48558333333333326,0.5722833333333333
15346,3.0692,1.7291,0.8243,1.006,0.9027,0.8229,1.3923666666666668,-0.33673333333333333,0.5680666666666667,0.38636666666666675,0.4896666666666668,0.5694666666666668
15347,3.0694,1.7269,0.8206,1.0014,0.8963,0.8266,1.3902,-0.3367,0.5696000000000001,0.38880000000000003,0.4939000000000001,0.5636000000000001
15348,3.0696,1.7181,0.8188,0.9985,0.8899,0.8275,1.3870666666666667,-0.3310333333333333,0.5682666666666667,0.3885666666666666,0.49716666666666665,0.5595666666666667
15349,3.0698,1.7269,0.8073,0.9945,0.8848,0.8239,1.3845333333333334,-0.3423666666666667,0.5772333333333334,0.39003333333333334,0.49973333333333336,0.5606333333333334
